# curve  peak  x  y
22 2010 734789 0.00012996725437829922
22 2010 734893 8.9978996331427773e-05
22 2010 735011 5.534295471316047e-05
22 2010 735236 2.1920653977418355e-05
22 2010 735519 1.8079555208504623e-05
23 2010 733637 7.7641967009463699e-05
23 2010 733666 0.00014662785137645274
23 2010 733689 0.00021053881067438019
23 2010 733715 0.00026871481592418789
23 2010 733751 0.00032504537971210268
23 2010 733778 0.00036863914043683738
23 2010 733810 0.00040833110642179857
23 2010 733845 0.00044065257256361499
23 2010 733878 0.00047245860574189879
23 2010 733902 0.00048844149842875502
23 2010 733931 0.00051830632937415464
23 2010 733962 0.00052336287569593263
23 2010 733996 0.00051308716445476151
23 2010 734030 0.00049318214618334125
23 2010 734078 0.00045747392322645261
23 2010 734130 0.00042380254590654109
23 2010 734184 0.00039024113874220251
23 2010 734239 0.00036432166890330457
23 2010 734290 0.0003339608914977882
23 2010 734325 0.00030372086806681667
23 2010 734380 0.00028742000064397233
23 2010 734451 0.00025114544262050197
23 2010 734492 0.00021354446287545726
23 2010 734556 0.00019156528909938773
23 2010 734634 0.00017592491969806829
23 2010 734719 0.00014209334385353618
23 2010 734796 0.00011762010368059102
23 2010 734882 9.1115076622621982e-05
23 2010 735008 6.134806144415911e-05
23 2010 735171 3.1782163334550219e-05
23 2010 735500 2.4791018128645724e-05
24 2010 733769 0.00013635454069474705
24 2010 733817 0.0002583549107527314
24 2010 733836 0.00037936654293306478
24 2010 733854 0.00048289946313932942
24 2010 733878 0.00058127398379761227
24 2010 733898 0.00067108712819741168
24 2010 733924 0.00073884271498911552
24 2010 733952 0.00081645673995852828
24 2010 733972 0.00087012884662089238
24 2010 734000 0.00091558342011640388
24 2010 734029 0.00093035577927036417
24 2010 734066 0.00091709707661280038
24 2010 734108 0.00087836170242650555
24 2010 734148 0.00084057600125987968
24 2010 734198 0.00079396875467969952
24 2010 734246 0.00076276432373150501
24 2010 734290 0.00071837630617150119
24 2010 734323 0.00067554748092656363
24 2010 734364 0.00063793284982565236
24 2010 734412 0.00059488232043575836
24 2010 734465 0.00052792342831148688
24 2010 734511 0.00048561525161741945
24 2010 734571 0.00043882331949688839
24 2010 734638 0.00039281268580106842
24 2010 734692 0.00033952993966131331
